unique_id,business_name,address,pin_code,pan,gstin,source_system,name_norm,addr_norm,pan_valid,gstin_valid,pan_clean,gstin_clean
KR/BN/00249/000,Leather Global Pvt Ltd,"973/8, Main Road, BEL Road, Bengaluru, 560058",560058,HGSCV2819I,,LABOUR,global leather limited private,"973 8, main road, bel road, bangalore, 560058",True,False,HGSCV2819I,
KR/BN/00253/000,Sri Garments Ltd,"422/4, Ring Road, Peenya, Bengaluru, 560058",560058,VTGPI2422G,,LABOUR,garments limited sri,"422 4, ring road, peenya, bangalore, 560058",True,False,VTGPI2422G,
KR/BN/00255/000,Fabrics Balaji Pvt. Ltd.,"1st Cross, Electronic City Phase 1, Bengaluru, 560100",560100,TWPFG8849C,,LABOUR,balaji fabrics limited private,"1st cross, electronic city phase 1, bangalore, 560100",True,False,TWPFG8849C,
KR/BN/00256/000,Peoples Auto Parts Corporation,"2nd Cross, Electronic City Phase 1, Bengaluru, 560100",560100,BFSHF5703O,29BFSHF5703O1ZA,LABOUR,auto corporation parts peoples,"2nd cross, electronic city phase 1, bangalore, 560100",True,True,BFSHF5703O,29BFSHF5703O1ZA
KR/BN/00259/000,Printing Venkateshwara & Co,"904/5, Industrial Road, Peenya Industrial Area, Bengaluru, 560058",560058,COOFI4989C,,LABOUR,company printing venkateshwara,"904 5, industrial road, peenya industrial area, bangalore, 560058",True,False,COOFI4989C,
KR/BN/00260/000,Chemicals Mahalaxmi Pvt Ltd,"157/2, 1st Cross, Peenya 2nd Stage, Bengaluru, 560058",560058,XVAHQ2486Q,,LABOUR,chemicals limited mahalaxmi private,"157 2, 1st cross, peenya 2nd stage, bangalore, 560058",True,False,XVAHQ2486Q,
KR/BN/00264/000,Raghavendra Paper Limited,"164/9, Main Road, Peenya 1st Stage, Bengaluru, B'lore",560058,,,LABOUR,limited paper raghavendra,"164 9, main road, peenya 1st stage, bangalore, bangalore",False,False,,
KR/BN/00265/000,Fabrics JSW Corporation,"2nd Cross, Peenya, Bengaluru, B'lore",560058,ZNUHA0029H,,LABOUR,corporation fabrics jsw,"2nd cross, peenya, bangalore, bangalore",True,False,ZNUHA0029H,
KR/BN/00266/000,Auto Royal Parts Co,"Ring Road, Yeshwanthpur, Bengaluru, 560058",560058,,,LABOUR,auto company parts royal,"ring road, yeshwanthpur, bangalore, 560058",False,False,,
KR/BN/00267/000,Srinivasa Motors Ltd,"1st Cross, Peenya, Bengaluru, B'lore",560058,,,LABOUR,limited motors srinivasa,"1st cross, peenya, bangalore, bangalore",False,False,,
KR/BN/00268/000,Raghavendra Ceramics International,"1st Cross, Peenya, Bengaluru, B'lore",560058,GNZHL2374Z,29GNZHL2374Z7Z7,LABOUR,ceramics international raghavendra,"1st cross, peenya, bangalore, bangalore",True,True,GNZHL2374Z,29GNZHL2374Z7Z7
KR/BN/00269/000,Plastics Mphasis Enterprises,"Main Road, Kudlu Gate, Bengaluru, 560100",560100,PKRCC1475E,,LABOUR,enterprises mphasis plastics,"main road, kudlu gate, bangalore, 560100",True,False,PKRCC1475E,
KR/BN/00270/000,Sri Cables & Co,"248/4, Factory Road, BEL Road, Bengaluru, 560058",560058,ZKFAB1535X,,LABOUR,cables company sri,"248 4, factory road, bel road, bangalore, 560058",True,False,ZKFAB1535X,
KR/BN/00271/000,Indian Auto Parts Limited,"395/9, Factory Road, Electronic City Phase 2, Bengaluru, 560100",560100,QAQAT7772N,29QAQAT7772N1ZT,LABOUR,auto indian limited parts,"395 9, factory road, electronic city phase 2, bangalore, 560100",True,True,QAQAT7772N,29QAQAT7772N1ZT
KR/BN/00272/000,New Ceramics Pvt Ltd,"Service Road, Yeshwanthpur, Bengaluru, 560058",560058,HPDFR9019L,,LABOUR,ceramics limited new private,"service road, yeshwanthpur, bangalore, 560058",True,False,HPDFR9019L,
KR/BN/00273/000,Premier Foundry Corporation,"661/7, 3rd Main, Neeladri Nagar, Bengaluru, B'lore",560100,XNWHF4127E,29XNWHF4127E2ZV,LABOUR,corporation foundry premier,"661 7, 3rd main, neeladri nagar, bangalore, bangalore",True,True,XNWHF4127E,29XNWHF4127E2ZV
KR/BN/00274/000,Raghavendra Engineering Works,"Factory Road, Bommanahalli, Bengaluru, 560100",560100,SHNPY6774F,29SHNPY6774F8ZO,LABOUR,engineering raghavendra works,"factory road, bommanahalli, bangalore, 560100",True,True,SHNPY6774F,29SHNPY6774F8ZO
KR/BN/00276/000,Balaji Chemicals Entp,"Service Road, BEL Road, Bengaluru, B'lore",560058,AQEFN1960C,29AQEFN1960C2ZA,LABOUR,balaji chemicals enterprises,"service road, bel road, bangalore, bangalore",True,True,AQEFN1960C,29AQEFN1960C2ZA
KR/BN/00277/000,Balaji Packaging Private Limited,"Factory Road, Rajajinagar Industrial Estate, Bengaluru, B'lore",560058,RKBFA6260U,,LABOUR,balaji limited packaging private,"factory road, rajajinagar industrial estate, bangalore, bangalore",True,False,RKBFA6260U,
KR/BN/00279/000,Pumps Karnataka & Co,"Service Road, Electronic City Phase 1, Bengaluru, 560100",560100,EBBAR0476K,29EBBAR0476K8ZA,LABOUR,company karnataka pumps,"service road, electronic city phase 1, bangalore, 560100",True,True,EBBAR0476K,29EBBAR0476K8ZA
KR/BN/00283/000,Leather Bangalore Manufacturers,"13/3, Service Road, Peenya 2nd Stage, Bengaluru, B'lore",560058,KQJCP8171M,,LABOUR,bangalore leather manufacturers,"13 3, service road, peenya 2nd stage, bangalore, bangalore",True,False,KQJCP8171M,
KR/BN/00285/000,Textiles Venkateshwara Indus,"Factory Road, Peenya, Bengaluru, B'lore",560058,,,LABOUR,industries textiles venkateshwara,"factory road, peenya, bangalore, bangalore",False,False,,
KR/BN/00287/000,Valves Royal Enterprises,"198/5, Factory Road, Electronic City Phase 1, Bengaluru, B'lore",560100,WUTCW8822Y,,LABOUR,enterprises royal valves,"198 5, factory road, electronic city phase 1, bangalore, bangalore",True,False,WUTCW8822Y,
KR/BN/00289/000,Plastics United Pvt. Ltd.,"Industrial Road, Electronic City Phase 1, Bengaluru, B'lore",560100,AZRFI3262X,29AZRFI3262X6ZP,LABOUR,limited plastics private united,"industrial road, electronic city phase 1, bangalore, bangalore",True,True,AZRFI3262X,29AZRFI3262X6ZP
KR/BN/00290/000,Venkateshwara Pipes Works,"210/6, Service Road, Peenya 2nd Stage, Bengaluru, 560058",560058,JJWPS7851Z,29JJWPS7851Z9ZN,LABOUR,pipes venkateshwara works,"210 6, service road, peenya 2nd stage, bangalore, 560058",True,True,JJWPS7851Z,29JJWPS7851Z9ZN
KR/BN/00293/000,Motors Mahalaxmi Factory,"3rd Main, Electronic City Phase 1, Bengaluru, B'lore",560100,HZJCX7299W,,LABOUR,factory mahalaxmi motors,"3rd main, electronic city phase 1, bangalore, bangalore",True,False,HZJCX7299W,
KR/BN/00294/000,Balaji Paints Corporation,"833/4, Cross Road, Hosur Road, Bengaluru, 560100",560100,WDFCK4223H,29WDFCK4223H6Z8,LABOUR,balaji corporation paints,"833 4, cross road, hosur road, bangalore, 560100",True,True,WDFCK4223H,29WDFCK4223H6Z8
KR/BN/00295/000,Fabrics KS Enterp,"Main Road, Bommanahalli, Bengaluru, 560100",560100,DYSHB7974B,29DYSHB7974B9ZC,LABOUR,enterprises fabrics ks,"main road, bommanahalli, bangalore, 560100",True,True,DYSHB7974B,29DYSHB7974B9ZC
KR/BN/00296/000,Rubber Infosys Ltd,"771/9, 3rd Main, Rajajinagar Industrial Estate, Bengaluru, B'lore",560058,FOZPZ2558D,,LABOUR,infosys limited rubber,"771 9, 3rd main, rajajinagar industrial estate, bangalore, bangalore",True,False,FOZPZ2558D,
KR/BN/00297/000,Sri Chemicals Industries,"Ring Road, Peenya 2nd Stage, Bengaluru, 560058",560058,SGFPN0742C,,LABOUR,chemicals industries sri,"ring road, peenya 2nd stage, bangalore, 560058",True,False,SGFPN0742C,
KR/BN/00299/000,Sri Pumps Co,"2nd Cross, Electronic City Phase 1, Bengaluru, B'lore",560100,WLLCC1257G,,LABOUR,company pumps sri,"2nd cross, electronic city phase 1, bangalore, bangalore",True,False,WLLCC1257G,
KR/BN/00300/000,Srinivasa Cables Group,"481/9, Cross Road, Peenya Industrial Area, Bengaluru, 560058",560058,XATFK3753S,29XATFK3753S4ZS,LABOUR,cables group srinivasa,"481 9, cross road, peenya industrial area, bangalore, 560058",True,True,XATFK3753S,29XATFK3753S4ZS
KR/BN/00301/000,KS Cables Factory,"Main Road, Rajajinagar Industrial Estate, Bengaluru, 560058",560058,NPYHQ0670X,,LABOUR,cables factory ks,"main road, rajajinagar industrial estate, bangalore, 560058",True,False,NPYHQ0670X,
KR/BN/00305/000,Karnataka Paper Corporation,"1st Cross, Bommanahalli, Bengaluru, 560100",560100,YWGFO5446V,,LABOUR,corporation karnataka paper,"1st cross, bommanahalli, bangalore, 560100",True,False,YWGFO5446V,
KR/BN/00306/000,Royal Metals Works,"412/1, Factory Road, Hosur Road, Bengaluru, B'lore",560100,BYMHN0395B,29BYMHN0395B9ZD,LABOUR,metals royal works,"412 1, factory road, hosur road, bangalore, bangalore",True,True,BYMHN0395B,29BYMHN0395B9ZD
KR/BN/00310/000,JSW Leather Factory,"1st Cross, Hosur Road, Bengaluru, 560100",560100,MSLCH9792D,29MSLCH9792D8Z9,LABOUR,factory jsw leather,"1st cross, hosur road, bangalore, 560100",True,True,MSLCH9792D,29MSLCH9792D8Z9
KR/BN/00311/000,Packaging Shree Co,"Factory Road, Rajajinagar Industrial Estate, Bengaluru, 560058",560058,ENHFX1616P,29ENHFX1616P5ZR,LABOUR,company packaging shree,"factory road, rajajinagar industrial estate, bangalore, 560058",True,True,ENHFX1616P,29ENHFX1616P5ZR
KR/BN/00312/000,Premier Electricals Group,"Ring Road, Hosur Road, Bengaluru, B'lore",560100,,,LABOUR,electricals group premier,"ring road, hosur road, bangalore, bangalore",False,False,,
KR/BN/00313/000,Furniture National Pvt. Ltd.,"Service Road, Peenya Industrial Area, Bengaluru, B'lore",560058,PBFPP3092V,,LABOUR,furniture limited national private,"service road, peenya industrial area, bangalore, bangalore",True,False,PBFPP3092V,
KR/BN/00315/000,Premier Leather Co,"Service Road, Peenya, Bengaluru, 560058",560058,CXQCJ7471N,,LABOUR,company leather premier,"service road, peenya, bangalore, 560058",True,False,CXQCJ7471N,
KR/BN/00320/000,Electronics Janatha Pvt Ltd,"750/7, Cross Road, Kudlu Gate, Bengaluru, 560100",560100,TXJCX2039Y,,LABOUR,electronics janatha limited private,"750 7, cross road, kudlu gate, bangalore, 560100",True,False,TXJCX2039Y,
KR/BN/00321/000,Electricals Mphasis Ltd,"1st Cross, Hosur Road, Bengaluru, 560100",560100,,,LABOUR,electricals limited mphasis,"1st cross, hosur road, bangalore, 560100",False,False,,
KR/BN/00323/000,Southern Motors Group,"Industrial Road, Hosur Road, Bengaluru, 560100",560100,LPBCY5962G,,LABOUR,group motors southern,"industrial road, hosur road, bangalore, 560100",True,False,LPBCY5962G,
KR/BN/00324/000,Modern Pharmaceuticals Pvt Ltd,"918/9, Main Road, Hosur Road, Bengaluru, B'lore",560100,DJCHD7231V,29DJCHD7231V2ZL,LABOUR,limited modern pharmaceuticals private,"918 9, main road, hosur road, bangalore, bangalore",True,True,DJCHD7231V,29DJCHD7231V2ZL
KR/BN/00326/000,Indian Pumps Private Limited,"615/7, Ring Road, Peenya 2nd Stage, Bengaluru, 560058",560058,STVHM7573E,,LABOUR,indian limited private pumps,"615 7, ring road, peenya 2nd stage, bangalore, 560058",True,False,STVHM7573E,
KR/BN/00328/000,Lakshmi Paints International,"430/1, Ring Road, Yeshwanthpur, Bengaluru, 560058",560058,,,LABOUR,international lakshmi paints,"430 1, ring road, yeshwanthpur, bangalore, 560058",False,False,,
KR/BN/00329/000,Mphasis Printing Pvt Ltd,"2nd Cross, Electronic City Phase 2, Bengaluru, 560100",560100,MHIPJ0882H,29MHIPJ0882H4ZH,LABOUR,limited mphasis printing private,"2nd cross, electronic city phase 2, bangalore, 560100",True,True,MHIPJ0882H,29MHIPJ0882H4ZH
KR/BN/00330/000,Modern Ceramics Pvt. Ltd.,"257/1, Ring Road, Peenya Industrial Area, Bengaluru, B'lore",560058,HTMHA6819Q,,LABOUR,ceramics limited modern private,"257 1, ring road, peenya industrial area, bangalore, bangalore",True,False,HTMHA6819Q,
KR/BN/00333/000,Premier Chemicals Corporation,"Cross Road, Rajajinagar Industrial Estate, Bengaluru, 560058",560058,ECRPO7830N,,LABOUR,chemicals corporation premier,"cross road, rajajinagar industrial estate, bangalore, 560058",True,False,ECRPO7830N,
KR/BN/00335/000,Royal Printing Limited,"963/9, Factory Road, Bommanahalli, Bengaluru, 560100",560100,XVOPR8639V,29XVOPR8639V1ZU,LABOUR,limited printing royal,"963 9, factory road, bommanahalli, bangalore, 560100",True,True,XVOPR8639V,29XVOPR8639V1ZU
KR/BN/00337/000,Southern Electricals Pvt. Ltd.,"705/1, 1st Cross, Yeshwanthpur, Bengaluru, B'lore",560058,SVAPY1398I,,LABOUR,electricals limited private southern,"705 1, 1st cross, yeshwanthpur, bangalore, bangalore",True,False,SVAPY1398I,
KR/BN/00338/000,Venkateshwara Ceramics & Co,"637/5, Service Road, Hosur Road, Bengaluru, 560100",560100,NESPD1028X,29NESPD1028X3ZI,LABOUR,ceramics company venkateshwara,"637 5, service road, hosur road, bangalore, 560100",True,True,NESPD1028X,29NESPD1028X3ZI
KR/BN/00339/000,Ceramics Indian Ltd,"884/5, Service Road, Peenya Industrial Area, Bengaluru, 560058",560058,CLSFY1574O,29CLSFY1574O2Z3,LABOUR,ceramics indian limited,"884 5, service road, peenya industrial area, bangalore, 560058",True,True,CLSFY1574O,29CLSFY1574O2Z3
KR/BN/00340/000,Indian Metals Ind,"626/9, Factory Road, Peenya Industrial Area, Bengaluru, 560058",560058,GCLHF3159N,,LABOUR,indian industries metals,"626 9, factory road, peenya industrial area, bangalore, 560058",True,False,GCLHF3159N,
KR/BN/00342/000,Textiles Balaji Group,"504/4, Factory Road, Electronic City Phase 1, Bengaluru, B'lore",560100,CXFCM3248G,29CXFCM3248G7ZL,LABOUR,balaji group textiles,"504 4, factory road, electronic city phase 1, bangalore, bangalore",True,True,CXFCM3248G,29CXFCM3248G7ZL
KR/BN/00343/000,Global Packaging Limited,"2nd Cross, Electronic City Phase 1, Bengaluru, 560100",560100,OFYHL9695F,,LABOUR,global limited packaging,"2nd cross, electronic city phase 1, bangalore, 560100",True,False,OFYHL9695F,
KR/BN/00344/000,Textiles Global Inds,"Ring Road, Yeshwanthpur, Bengaluru, 560058",560058,GXHCC8878Z,29GXHCC8878Z3ZB,LABOUR,global industries textiles,"ring road, yeshwanthpur, bangalore, 560058",True,True,GXHCC8878Z,29GXHCC8878Z3ZB
KR/BN/00346/000,Mahalaxmi Fabrics Works,"Service Road, Peenya 2nd Stage, Bengaluru, 560058",560058,NRMPN1768S,29NRMPN1768S3ZF,LABOUR,fabrics mahalaxmi works,"service road, peenya 2nd stage, bangalore, 560058",True,True,NRMPN1768S,29NRMPN1768S3ZF
KR/BN/00347/000,Venkateshwara Chemicals Inds,"3rd Main, Peenya 2nd Stage, Bengaluru, B'lore",560058,RIWFD8001J,,LABOUR,chemicals industries venkateshwara,"3rd main, peenya 2nd stage, bangalore, bangalore",True,False,RIWFD8001J,
KR/BN/00348/000,Rubber Indian Co,"Industrial Road, Hosur Road, Bengaluru, 560100",560100,PDKPD9623C,29PDKPD9623C6Z7,LABOUR,company indian rubber,"industrial road, hosur road, bangalore, 560100",True,True,PDKPD9623C,29PDKPD9623C6Z7
KR/BN/00352/000,Sunrise Engineering Co,"355/7, 2nd Cross, Bommanahalli, Bengaluru, 560100",560100,UJDFC3955F,,LABOUR,company engineering sunrise,"355 7, 2nd cross, bommanahalli, bangalore, 560100",True,False,UJDFC3955F,
KR/BN/00353/000,Srinivasa Electricals International,"112/1, Cross Road, Yeshwanthpur, Bengaluru, B'lore",560058,PKSHN5948T,,LABOUR,electricals international srinivasa,"112 1, cross road, yeshwanthpur, bangalore, bangalore",True,False,PKSHN5948T,
KR/BN/00354/000,Modern Pipes Pvt Ltd,"648/9, Cross Road, Kudlu Gate, Bengaluru, B'lore",560100,WZMPV0662S,,LABOUR,limited modern pipes private,"648 9, cross road, kudlu gate, bangalore, bangalore",True,False,WZMPV0662S,
KR/BN/00357/000,Paints Raghavendra P Limited,"Factory Road, Neeladri Nagar, Bengaluru, 560100",560100,FRNPI7379M,29FRNPI7379M5ZM,LABOUR,limited p paints raghavendra,"factory road, neeladri nagar, bangalore, 560100",True,True,FRNPI7379M,29FRNPI7379M5ZM
KR/BN/00358/000,Leather Modern Corporation,"1st Cross, Peenya 2nd Stage, Bengaluru, B'lore",560058,FNTHL9407F,,LABOUR,corporation leather modern,"1st cross, peenya 2nd stage, bangalore, bangalore",True,False,FNTHL9407F,
KR/BN/00363/000,Titan Electronics Ltd,"449/9, 3rd Main, Kudlu Gate, Bengaluru, B'lore",560100,BDOHK0003L,,LABOUR,electronics limited titan,"449 9, 3rd main, kudlu gate, bangalore, bangalore",True,False,BDOHK0003L,
KR/BN/00364/000,Balaji Electronics Corporation,"Main Road, Peenya 1st Stage, Bengaluru, 560058",560058,LNVFF1746E,29LNVFF1746E9ZF,LABOUR,balaji corporation electronics,"main road, peenya 1st stage, bangalore, 560058",True,True,LNVFF1746E,29LNVFF1746E9ZF
KR/BN/00370/000,JSW Packaging Limited,"Service Road, Rajajinagar Industrial Estate, Bengaluru, 560058",560058,DWZAJ4344P,29DWZAJ4344P9Z1,LABOUR,jsw limited packaging,"service road, rajajinagar industrial estate, bangalore, 560058",True,True,DWZAJ4344P,29DWZAJ4344P9Z1
KR/BN/00372/000,Mphasis Ceramics Co,"231/4, 2nd Cross, Bommanahalli, Bengaluru, B'lore",560100,CUDAT4766J,,LABOUR,ceramics company mphasis,"231 4, 2nd cross, bommanahalli, bangalore, bangalore",True,False,CUDAT4766J,
KR/BN/00373/000,Mahalaxmi Packaging Ltd,"1st Cross, Hosur Road, Bengaluru, 560100",560100,JDUPN4617T,29JDUPN4617T5ZT,LABOUR,limited mahalaxmi packaging,"1st cross, hosur road, bangalore, 560100",True,True,JDUPN4617T,29JDUPN4617T5ZT
KR/BN/00374/000,Shree Paints Pvt Ltd,"Main Road, Electronic City Phase 1, Bengaluru, 560100",560100,FMGPS9820L,29FMGPS9820L6Z9,LABOUR,limited paints private shree,"main road, electronic city phase 1, bangalore, 560100",True,True,FMGPS9820L,29FMGPS9820L6Z9
KR/BN/00375/000,Venkateshwara Pharmaceuticals Pvt. Ltd.,"26/1, Industrial Road, Hosur Road, Bengaluru, 560100",560100,JPOHV6112C,,LABOUR,limited pharmaceuticals private venkateshwara,"26 1, industrial road, hosur road, bangalore, 560100",True,False,JPOHV6112C,
KR/BN/00378/000,Electricals Shree Corporation,"559/4, Service Road, Peenya, Bengaluru, B'lore",560058,LCPFV1586P,,LABOUR,corporation electricals shree,"559 4, service road, peenya, bangalore, bangalore",True,False,LCPFV1586P,
KR/BN/00379/000,Balaji Pharmaceuticals Traders,"179/6, 3rd Main, Kudlu Gate, Bengaluru, 560100",560100,AJOPB6238L,29AJOPB6238L2ZN,LABOUR,balaji pharmaceuticals traders,"179 6, 3rd main, kudlu gate, bangalore, 560100",True,True,AJOPB6238L,29AJOPB6238L2ZN
KR/BN/00380/000,Beverages Modern Enterp,"227/2, 3rd Main, Peenya 2nd Stage, Bengaluru, 560058",560058,XNYFO9516G,,LABOUR,beverages enterprises modern,"227 2, 3rd main, peenya 2nd stage, bangalore, 560058",True,False,XNYFO9516G,
KR/BN/00381/000,National Pumps Manufacturers,"329/5, 3rd Main, Rajajinagar Industrial Estate, Bengaluru, B'lore",560058,EBBCV8343R,29EBBCV8343R4ZR,LABOUR,manufacturers national pumps,"329 5, 3rd main, rajajinagar industrial estate, bangalore, bangalore",True,True,EBBCV8343R,29EBBCV8343R4ZR
KR/BN/00382/000,Motors Modern & Co,"3rd Main, Electronic City Phase 2, Bengaluru, 560100",560100,,,LABOUR,company modern motors,"3rd main, electronic city phase 2, bangalore, 560100",False,False,,
KR/BN/00383/000,Modern Rubber Inds,"Factory Road, Yeshwanthpur, Bengaluru, 560058",560058,ELGHZ2573W,,LABOUR,industries modern rubber,"factory road, yeshwanthpur, bangalore, 560058",True,False,ELGHZ2573W,
KR/BN/00384/000,Indian Pipes Corporation,"476/7, 3rd Main, Electronic City Phase 2, Bengaluru, 560100",560100,WHUAR6167Z,,LABOUR,corporation indian pipes,"476 7, 3rd main, electronic city phase 2, bangalore, 560100",True,False,WHUAR6167Z,
KR/BN/00385/000,Engineering Bengaluru Factory,"630/1, Cross Road, Kudlu Gate, Bengaluru, B'lore",560100,HDHFM6475M,,LABOUR,bangalore engineering factory,"630 1, cross road, kudlu gate, bangalore, bangalore",True,False,HDHFM6475M,
KR/BN/00386/000,Modern Paints Corporation,"732/6, Factory Road, Bommanahalli, Bengaluru, B'lore",560100,PTWPD6145G,29PTWPD6145G5ZT,LABOUR,corporation modern paints,"732 6, factory road, bommanahalli, bangalore, bangalore",True,True,PTWPD6145G,29PTWPD6145G5ZT
KR/BN/00387/000,Royal Leather Factory,"541/2, 1st Cross, Yeshwanthpur, Bengaluru, 560058",560058,UKPCG7463R,29UKPCG7463R4ZK,LABOUR,factory leather royal,"541 2, 1st cross, yeshwanthpur, bangalore, 560058",True,True,UKPCG7463R,29UKPCG7463R4ZK
KR/BN/00390/000,Raghavendra Beverages Co,"562/2, Main Road, Peenya 1st Stage, Bengaluru, B'lore",560058,MRRHR8443S,29MRRHR8443S1ZS,LABOUR,beverages company raghavendra,"562 2, main road, peenya 1st stage, bangalore, bangalore",True,True,MRRHR8443S,29MRRHR8443S1ZS
KR/BN/00391/000,Fabrics United Group,"Cross Road, Electronic City Phase 1, Bengaluru, 560100",560100,,,LABOUR,fabrics group united,"cross road, electronic city phase 1, bangalore, 560100",False,False,,
KR/BN/00392/000,Indian Motors Ltd,"Factory Road, Yeshwanthpur, Bengaluru, B'lore",560058,WWZPE9109R,,LABOUR,indian limited motors,"factory road, yeshwanthpur, bangalore, bangalore",True,False,WWZPE9109R,
KR/BN/00393/000,National Foods Corporation,"64/1, Cross Road, BEL Road, Bengaluru, 560058",560058,ZILAB6776M,29ZILAB6776M2ZB,LABOUR,corporation foods national,"64 1, cross road, bel road, bangalore, 560058",True,True,ZILAB6776M,29ZILAB6776M2ZB
KR/BN/00395/000,Sunrise Fabrics Corporation,"600/9, Cross Road, Electronic City Phase 2, Bengaluru, 560100",560100,OUMPE4265J,29OUMPE4265J1ZV,LABOUR,corporation fabrics sunrise,"600 9, cross road, electronic city phase 2, bangalore, 560100",True,True,OUMPE4265J,29OUMPE4265J1ZV
KR/BN/00396/000,KS Paper Ltd,"3rd Main, BEL Road, Bengaluru, B'lore",560058,ZSSFB2864F,,LABOUR,ks limited paper,"3rd main, bel road, bangalore, bangalore",True,False,ZSSFB2864F,
KR/BN/00397/000,Furniture Janatha Limited,"Cross Road, Kudlu Gate, Bengaluru, B'lore",560100,JRIFX2203U,,LABOUR,furniture janatha limited,"cross road, kudlu gate, bangalore, bangalore",True,False,JRIFX2203U,
KR/BN/00399/000,Foundry Shree Inds,"143/5, Main Road, BEL Road, Bengaluru, 560058",560058,VLFCF5517V,29VLFCF5517V8Z7,LABOUR,foundry industries shree,"143 5, main road, bel road, bangalore, 560058",True,True,VLFCF5517V,29VLFCF5517V8Z7
KR/BN/00400/000,Mahalaxmi Rubber International,"Service Road, Neeladri Nagar, Bengaluru, 560100",560100,BWNFX4076V,29BWNFX4076V7ZL,LABOUR,international mahalaxmi rubber,"service road, neeladri nagar, bangalore, 560100",True,True,BWNFX4076V,29BWNFX4076V7ZL
KR/BN/00404/000,Bengaluru Printing Industries,"970/1, 1st Cross, Kudlu Gate, Bengaluru, B'lore",560100,,,LABOUR,bangalore industries printing,"970 1, 1st cross, kudlu gate, bangalore, bangalore",False,False,,
KR/BN/00405/000,Southern Garments Limited,"791/4, 3rd Main, Electronic City Phase 1, Bengaluru, 560100",560100,XXVFE7127U,,LABOUR,garments limited southern,"791 4, 3rd main, electronic city phase 1, bangalore, 560100",True,False,XXVFE7127U,
KR/BN/00408/000,Foods United Mfr,"21/4, Ring Road, Peenya 1st Stage, Bengaluru, B'lore",560058,DYSPE8465L,,LABOUR,foods manufacturer united,"21 4, ring road, peenya 1st stage, bangalore, bangalore",True,False,DYSPE8465L,
KR/BN/00409/000,Wipro Metals Manufacturers,"Ring Road, Kudlu Gate, Bengaluru, 560100",560100,BLIAB6456Z,29BLIAB6456Z3ZM,LABOUR,manufacturers metals wipro,"ring road, kudlu gate, bangalore, 560100",True,True,BLIAB6456Z,29BLIAB6456Z3ZM
KR/BN/00410/000,Srinivasa Garments Pvt Ltd,"841/7, Cross Road, Peenya Industrial Area, Bengaluru, B'lore",560058,WFSHB9809S,,LABOUR,garments limited private srinivasa,"841 7, cross road, peenya industrial area, bangalore, bangalore",True,False,WFSHB9809S,
KR/BN/00411/000,Star Fabrics Corporation,"965/3, Ring Road, Peenya Industrial Area, Bengaluru, 560058",560058,,,LABOUR,corporation fabrics star,"965 3, ring road, peenya industrial area, bangalore, 560058",False,False,,
KR/BN/00412/000,Srinivasa Furniture Co,"751/6, Main Road, Hosur Road, Bengaluru, 560100",560100,SGPFV2485D,,LABOUR,company furniture srinivasa,"751 6, main road, hosur road, bangalore, 560100",True,False,SGPFV2485D,
KR/BN/00415/000,Karnataka Pharmaceuticals Factory,"Cross Road, Peenya 2nd Stage, Bengaluru, B'lore",560058,VHEPZ1097O,,LABOUR,factory karnataka pharmaceuticals,"cross road, peenya 2nd stage, bangalore, bangalore",True,False,VHEPZ1097O,
KR/BN/00416/000,Infosys Rubber Industries,"405/8, Service Road, Electronic City Phase 2, Bengaluru, 560100",560100,IHXAF9674K,29IHXAF9674K7Z4,LABOUR,industries infosys rubber,"405 8, service road, electronic city phase 2, bangalore, 560100",True,True,IHXAF9674K,29IHXAF9674K7Z4
KR/BN/00417/000,Balaji Printing Limited,"1st Cross, Bommanahalli, Bengaluru, 560100",560100,NUQFX2612Q,29NUQFX2612Q4Z8,LABOUR,balaji limited printing,"1st cross, bommanahalli, bangalore, 560100",True,True,NUQFX2612Q,29NUQFX2612Q4Z8
KR/BN/00418/000,Balaji Electricals Manufacturers,"251/1, 2nd Cross, Peenya 1st Stage, Bengaluru, 560058",560058,PAPFG7526N,29PAPFG7526N5ZB,LABOUR,balaji electricals manufacturers,"251 1, 2nd cross, peenya 1st stage, bangalore, 560058",True,True,PAPFG7526N,29PAPFG7526N5ZB
KR/BN/00420/000,Infosys Pharmaceuticals Limited,"86/9, 3rd Main, Peenya, Bengaluru, 560058",560058,XURFL4188N,,LABOUR,infosys limited pharmaceuticals,"86 9, 3rd main, peenya, bangalore, 560058",True,False,XURFL4188N,
KR/BN/00421/000,Janatha Steel Indus,"Cross Road, Electronic City Phase 2, Bengaluru, 560100",560100,QIUAR2915V,29QIUAR2915V9ZT,LABOUR,industries janatha steel,"cross road, electronic city phase 2, bangalore, 560100",True,True,QIUAR2915V,29QIUAR2915V9ZT
KR/BN/00423/000,Electricals Bangalore P Ltd,"659/3, 1st Cross, Electronic City Phase 2, Bengaluru, 560100",560100,BJSAA5357A,29BJSAA5357A4ZO,LABOUR,bangalore electricals limited private,"659 3, 1st cross, electronic city phase 2, bangalore, 560100",True,True,BJSAA5357A,29BJSAA5357A4ZO
KR/BN/00427/000,Wipro Electricals Corporation,"803/4, Factory Road, Electronic City Phase 2, Bengaluru, 560100",560100,,,LABOUR,corporation electricals wipro,"803 4, factory road, electronic city phase 2, bangalore, 560100",False,False,,
